No;Region;Area;Node;Sector Name;ME;User Label;Total Terminal;SW Version;MAC Adress;Resource Type;Contact;Location;Latitude;Longitude;Connectivity;State;Distance (m);Bandwidth;Service Remote;
571;GJO;North and East Area;JKTPTC;JKTPTCBI2V135;172.31.166.131;;Non-TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:A3:A7:9D;BS - WiBAS OSDR Hub;Heading 125 deg;ARAH SUTET;-6.183722;106.915222;Connected;Active;;;;
572;GJO;North and East Area;;JKTPTCBI3V225;172.31.166.130;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:9D:A7:0D;BS - WiBAS OSDR Hub;Heading 215 deg;;-6.183722;106.915222;Connected;Active;;;;
573;GJO;North and East Area;;;172.31.166.150;2025465220;;6.4.0_2332_R.1.12.0.build_15;00:05:59:78:46:4E;TS - WiBAS Connect;BJB PEMUDA;;;;Connected;Active;3091;1 Mbps;<= 5 Mbps;
574;GJO;South Area and South Tangerang;JKTBDR;JKTBDRBI1H045;172.31.132.4;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:91:6D;BS - WiBAS OSDR Hub;Altitude: 80.5Mdpt; Tilt : -1°;-6.29100;106.78655;Connected;Active;;;;
575;GJO;South Area and South Tangerang;;;172.31.132.13;2010000109;;7.1.0_2332_R.3.3.2.build_02;00:05:59:5F:28:12;TS - WiBAS OSDR TS;;;;;Connected;Active;346;512 Kbps;<= 5 Mbps;
576;GJO;South Area and South Tangerang;;;172.31.132.16;2023369694;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:4B:8A;TS - WiBAS Connect;PANIN;;;;Connected;Active;715;1 Mbps;<= 5 Mbps;
577;GJO;South Area and South Tangerang;;;172.31.132.8;2020223481;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:36:18;TS - WiBAS Connect;anwar;fatmawati;;;Connected;Active;1314;2 Mbps;<= 5 Mbps;
578;GJO;South Area and South Tangerang;;JKTBDRBI2H135;172.31.132.2;;Non-TS;;;BS - WiBAS OSDR Hub;;Menara Biduri;;;Unreachable;Inactive;;;;
579;GJO;South Area and South Tangerang;;JKTBDRBI3V225;172.31.132.3;;1 TS;;00:05:59:C0:0A:C9;BS - WiBAS OSDR Hub;LINTASARTA;BIDURI 1;6.28916;106.78678;Unreachable;Inactive;;;;
580;GJO;South Area and South Tangerang;;;172.31.132.10;2017002965;;;00:05:59:78:81:4A;TS - WiBAS Connect;;mandiri_spbu_kp_utan;;;Unreachable;Inactive;;;;
581;GJO;South Area and South Tangerang;;JKTBDRBI4V315;172.31.132.5;;11 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:9D:88:45;BS - WiBAS OSDR Hub;Altitude: 80.5Mdpt; Tilt : -1°;-6.29100;106.78655;Connected;Active;;;;
582;GJO;South Area and South Tangerang;;;172.31.132.103;2021274569;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:70:0E;TS - WiBAS OSDR TS;Niaga;;;;Connected;Active;2952;2 Mbps;<= 5 Mbps;
583;GJO;South Area and South Tangerang;;;172.31.132.113;2013000003;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:44:64;TS - WiBAS Connect;;;;;Connected;Active;922;1 Mbps;<= 5 Mbps;
584;GJO;South Area and South Tangerang;;;172.31.132.115;2020223482-BANK-MEGA;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:41:58;TS - WiBAS Connect;;;;;Connected;Active;4037;1 Mbps;<= 5 Mbps;
585;GJO;South Area and South Tangerang;;;172.31.132.116;2021274569;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:46:EE;TS - WiBAS Connect;Niaga;bintaro;;;Connected;Active;4037;512 Kbps;<= 5 Mbps;
586;GJO;South Area and South Tangerang;;;172.31.132.121;2020226206;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8B:AE;TS - WiBAS Connect;MAYBANK;TANAH KUSIR;;;Connected;Active;4221;2 Mbps;<= 5 Mbps;
587;GJO;South Area and South Tangerang;;;172.31.132.125;2022342492;;;00:05:59:78:4A:AE;TS - WiBAS Connect;;;;;Ranging;Inactive;;10 Mbps;5 Mb < SR < 10 Mb;
588;GJO;South Area and South Tangerang;;;172.31.132.18;2023390150-BSI;;;00:05:59:78:7E:7A;TS - WiBAS Connect;;Ciputat;;;Ranging;Inactive;;;;
589;GJO;South Area and South Tangerang;;;172.31.132.61;2010009095BJB;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:83:8E;TS - WiBAS Connect;;kcp bintaro;;;Connected;Active;5467;512 Kbps;<= 5 Mbps;
590;GJO;South Area and South Tangerang;;;172.31.132.96;2023370306-CIMB;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:5C:0E;TS - WiBAS OSDR TS;AMINNUDIN;;-6.284763;106.780892;Connected;Active;853;5 Mbps;<= 5 Mbps;
591;GJO;South Area and South Tangerang;;;172.31.132.98;2022298370;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:23:56;TS - WiBAS OSDR TS;-;Bank Pan kcp Jis;;;Connected;Active;184;1 Mbps;<= 5 Mbps;
592;GJO;South Area and South Tangerang;;;172.31.132.99;2020233043;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:9A:16;TS - WiBAS OSDR TS;BANK PERMATA;PONDOK INDAH;;;Connected;Active;807;6 Mbps;5 Mb < SR < 10 Mb;
593;GJO;South Area and South Tangerang;TGRAJS;TGRAJSBI1H045;172.31.175.130;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:5E:4B:42;BS - WiBAS OSDR Hub;LINTASARTA;GRAHA ARTAJASA;-6.2958;106.6802;Connected;Active;;;;
594;GJO;South Area and South Tangerang;;;172.31.175.131;2021264716;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:42:A2;TS - WiBAS Connect;BUSSAN AUTO FINANCE;JOMBANG;;;Connected;Active;2606;5 Mbps;<= 5 Mbps;
595;GJO;South Area and South Tangerang;;;172.31.175.133;2020227347;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3D:02;TS - WiBAS Connect;MANDIRI_TUNAS_FINANCE;RUKO_EMERALD_AVEANU2;;;Connected;Active;3483;8 Mbps;5 Mb < SR < 10 Mb;
596;GJO;South Area and South Tangerang;;;172.31.175.135;2022333739;;7.1.0_2332_R.3.3.2.build_02;00:05:59:69:A8:05;TS - WiBAS OSDR TS;;Danamon_jjs;;;Connected;Active;2283;1 Mbps;<= 5 Mbps;
597;GJO;South Area and South Tangerang;;TGRAJSBI2H135;172.31.175.194;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:A3:AB:35;BS - WiBAS OSDR Hub;LINTASARTA;GRAHA ARTAJASA;-6.2958;106.6802;Connected;Active;;;;
598;GJO;South Area and South Tangerang;;;172.31.175.197;2023396270;;;00:05:59:78:35:14;TS - WiBAS Connect;KC BJB;LETNAN SUTOPO;;;Ranging;Inactive;;1 Mbps;<= 5 Mbps;
599;GJO;South Area and South Tangerang;;TGRAJSBI3V225;172.31.176.2;;2 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:9D:C9:BD;BS - WiBAS OSDR Hub;LINTASARTA;GRAHA ARTAJASA;-6.2958;106.6802;Connected;Active;;;;
600;GJO;South Area and South Tangerang;;;172.31.176.3;2022320218;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7C:04;TS - WiBAS Connect;;;;;Connected;Active;1545;1 Mbps;<= 5 Mbps;
601;GJO;South Area and South Tangerang;;;172.31.176.6;2018012804;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6C:82:92;TS - WiBAS OSDR TS;;;;;Connected;Active;1061;1 Mbps;<= 5 Mbps;
602;GJO;South Area and South Tangerang;;TGRAJSBI4V315;172.31.176.66;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:9D:7E:95;BS - WiBAS OSDR Hub;LINTASARTA;GRAHA ARTAJASA;-6.2958;106.6802;Connected;Active;;;;
603;GJO;South Area and South Tangerang;;;172.31.176.67;2022302843;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:93:06;TS - WiBAS Connect;;;;;Connected;Active;438;1 Mbps;<= 5 Mbps;
604;GJO;South Area and South Tangerang;;;172.31.176.68;2016003825;;7.1.0_2332_R.3.3.2.build_02;00:05:59:5E:E9:92;TS - WiBAS OSDR TS;;PERMATA_TERAS_KOTA;;;Connected;Active;1338;1 Mbps;<= 5 Mbps;
605;GJO;South Area and South Tangerang;;;172.31.176.69;2022323015-BRI-DANAREKSA;;;00:05:59:78:86:AE;TS - WiBAS Connect;;MENARA BRI-BSD;;;Ranging;Inactive;;5 Mbps;5 Mb < SR < 10 Mb;
606;GJO;South Area and South Tangerang;TGRBIA;TGRBIABI1V45;172.31.178.130;;Non-TS;7.1.0_2302_R.3.3.4.build_05;00:05:59:DF:85:4C;BS - WiBAS OSDR Hub;LINTASARTA SAST;BINTARO ICON;-6.2705;106.7091;Connected;Active;;;;
607;GJO;South Area and South Tangerang;;TGRBIABI2V135;172.31.178.194;;10 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:C0:0D:E9;BS - WiBAS OSDR Hub;LINTASARTA SAST;BINTARO ICON;-6.2705;106.7091;Connected;Active;;;;
608;GJO;South Area and South Tangerang;;;172.31.178.195;2021288034;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7B:B4;TS - WiBAS Connect;;ASURANSI-SINARMAS-BINTARO;;;Connected;Active;3299;4 Mbps;<= 5 Mbps;
609;GJO;South Area and South Tangerang;;;172.31.178.196;2021260336;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:4C:D4;TS - WiBAS Connect;BANK BSI CIPUTAT;CIPUTAT;;;Connected;Active;6874;2 Mbps;<= 5 Mbps;
610;GJO;South Area and South Tangerang;;;172.31.178.197;2020212579;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:37:94;TS - WiBAS Connect;;BANK_MAYAPADA;;;Connected;Active;2491;1 Mbps;<= 5 Mbps;
611;GJO;South Area and South Tangerang;;;172.31.178.198;2020210092;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3C:BC;TS - WiBAS Connect;OCBC NISP;KEB.ARCADE COVE;;;Connected;Active;899;9 Mbps;5 Mb < SR < 10 Mb;
612;GJO;South Area and South Tangerang;;;172.31.178.199;2021260336-BSI;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:35:A0;TS - WiBAS Connect;;;;;Connected;Active;5813;512 Kbps;<= 5 Mbps;
613;GJO;South Area and South Tangerang;;;172.31.178.201;2022309374-BPD-BANTEN;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:92:E8;TS - WiBAS Connect;;;;;Connected;Active;876;512 Kbps;<= 5 Mbps;
614;GJO;South Area and South Tangerang;;;172.31.178.202;2013002396;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:46:6C;TS - WiBAS Connect;;BANK_BUKOPIN;;;Connected;Active;3668;512 Kbps;<= 5 Mbps;
615;GJO;South Area and South Tangerang;;;172.31.178.203;2013002396-BUKOPIN;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:82:E4;TS - WiBAS Connect;;;;;Connected;Active;876;512 Kbps;<= 5 Mbps;
616;GJO;South Area and South Tangerang;;;172.31.178.205;2019011864;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7B:6E;TS - WiBAS Connect;Danamon;Hari Hari Bintaro;;;Connected;Active;1891;512 Kbps;<= 5 Mbps;
617;GJO;South Area and South Tangerang;;;172.31.178.207;2024420333;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3F:0A;TS - WiBAS Connect;;;;;Connected;Active;899;10 Mbps;5 Mb < SR < 10 Mb;
618;GJO;South Area and South Tangerang;;TGRBIABI3H225;172.31.179.2;;2 TS;7.1.0_2302_R.3.3.4.build_05;00:05:59:DF:6F:1C;BS - WiBAS OSDR Hub;LINTASARTA SAST;BINTARO ICON;-6.2705;106.7091;Connected;Active;;;;
619;GJO;South Area and South Tangerang;;;172.31.179.3;2008005473;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:43:42;TS - WiBAS Connect;;;;;Connected;Active;4475;1 Mbps;<= 5 Mbps;
620;GJO;South Area and South Tangerang;;;172.31.179.4;2020210096;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3A:0A;TS - WiBAS Connect;;BANK_OCBC_NISP_BSD;;;Connected;Active;5236;6 Mbps;5 Mb < SR < 10 Mb;
621;GJO;South Area and South Tangerang;;TGRBIABI4H315;172.31.179.66;;3 TS;7.1.0_2302_R.3.3.4.build_05;00:05:59:DF:7F:FC;BS - WiBAS OSDR Hub;LINTASARTA SAST;BINTARO ICON;-6.2705;106.7091;Connected;Active;;;;
622;GJO;South Area and South Tangerang;;;172.31.179.67;2022340934;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:39:06;TS - WiBAS Connect;BNI46;;;;Connected;Active;2722;512 Kbps;<= 5 Mbps;
623;GJO;South Area and South Tangerang;;;172.31.179.68;2010001749;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:42:2A;TS - WiBAS Connect;;;;;Connected;Active;6874;512 Kbps;<= 5 Mbps;
624;GJO;South Area and South Tangerang;;;172.31.179.69;2021287286;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:87:A8;TS - WiBAS Connect;;BANK_BSI_BINTARO;;;Connected;Active;5329;512 Kbps;<= 5 Mbps;
625;GJO;South Area and South Tangerang;TGRPMB;TGRPMBBI1V045;172.31.133.130;;Non-TS;;;BS - WiBAS OSDR Hub;LINTASARTA;;;;Unreachable;Inactive;;;;
626;GJO;South Area and South Tangerang;;TGRPMBBI2V135;172.31.133.131;;Non-TS;;;BS - WiBAS OSDR Hub;Altitude : 141 Mdptl; Tilt : 0;;;Unreachable;Inactive;;;;
627;GJO;South Area and South Tangerang;;TGRPMBBI3H225;172.31.133.132;;Non-TS;;;BS - WiBAS OSDR Hub;Altitude: 141 Mdpt; Tilt : 0;;;Unreachable;Inactive;;;;
628;GJO;South Area and South Tangerang;;TGRPMBBI4H315;172.31.133.133;;Non-TS;;;BS - WiBAS OSDR Hub;LINTASARTA;;;;Unreachable;Inactive;;;;
629;GJO;South East Outer Area;BKSCRW;BKSCRWB1H045;172.31.150.2;;1 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:77:11:34;BS - WiBAS OSDR Hub;LINTASARTA;;-6.330000;107.134489;Connected;Active;;;;
630;GJO;South East Outer Area;;;172.31.150.14;2020201667;;6.4.0_2332_R.1.12.0.build_17;00:05:59:78:86:68;TS - WiBAS Connect;;;;;Connected;Active;1222;2 Mbps;<= 5 Mbps;
631;GJO;South East Outer Area;;BKSCRWB2H135;172.31.150.3;;4 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:91:45;BS - WiBAS OSDR Hub;LINTASARTA;;-6.330000;107.134489;Connected;Active;;;;
632;GJO;South East Outer Area;;;172.31.150.10;2013000319;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:88:E8;TS - WiBAS Connect;BANK CIMB NIAGA ;PT HANKOOK CIKARANG;;;Connected;Active;4752;512 Kbps;<= 5 Mbps;
633;GJO;South East Outer Area;;;172.31.150.19;2018002881;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3D:A2;TS - WiBAS Connect;;;;;Connected;Active;1130;3 Mbps;<= 5 Mbps;
634;GJO;South East Outer Area;;;172.31.150.6;2019014230-BANK-CAPITAL;;;00:05:59:78:8D:DE;TS - WiBAS Connect;;;;;Initialization;Inactive;;3 Mbps;<= 5 Mbps;
635;GJO;South East Outer Area;;;172.31.150.8;2020233810;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:18:66;TS - WiBAS OSDR TS;;fastfood-lippo cikarang;;;Connected;Active;461;2 Mbps;<= 5 Mbps;
636;GJO;South East Outer Area;;BKSCRWB1V225;172.31.150.4;;6 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:92:35;BS - WiBAS OSDR Hub;LINTASARTA;;-6.330000;107.134489;Connected;Active;;;;
637;GJO;South East Outer Area;;;172.31.150.11;2018011171;;;00:05:59:78:48:88;TS - WiBAS Connect;Bpk Tunjang ;Cikarang Crown;;;Initialization;Inactive;;20 Mbps;>= 10 Mbps;
638;GJO;South East Outer Area;;;172.31.150.12;2019002629;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:49:FA;TS - WiBAS Connect;;TIGATRA INFOKOM;;;Connected;Active;346;5 Mbps;<= 5 Mbps;
639;GJO;South East Outer Area;;;172.31.150.17;2020226001;;;00:05:59:7C:92:9E;TS - WiBAS Connect;;;;;Ranging;Inactive;;2 Mbps;<= 5 Mbps;
640;GJO;South East Outer Area;;;172.31.150.18;2010005685-BTN;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8E:10;TS - WiBAS Connect;;;;;Connected;Active;2122;5 Mbps;<= 5 Mbps;
641;GJO;South East Outer Area;;;172.31.150.20;2021260494;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:3A:96;TS - WiBAS Connect;;;;;Connected;Active;1384;1 Mbps;<= 5 Mbps;
642;GJO;South East Outer Area;;;172.31.150.25;2012001995;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:32:4E;TS - WiBAS Connect;;;;;Connected;Active;392;2 Mbps;<= 5 Mbps;
643;GJO;South East Outer Area;BKSHHR;BKSHHRBI1H045;172.31.153.130;;5 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:8F:8E:75;BS - WiBAS OSDR Hub;LINTAS ARTA;;-6.2483;106.99084;Connected;Active;;;;
644;GJO;South East Outer Area;;;172.31.153.135;2018010998;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:7F:1A;TS - WiBAS Connect;;;;106.99084;Connected;Active;2514;5 Mbps;<= 5 Mbps;
645;GJO;South East Outer Area;;;172.31.153.138;2008000967;;7.1.0_2332_R.3.3.2.build_02;00:05:59:7A:5B:78;TS - WiBAS Connect;;KOMP RUKO BKS;;;Connected;Active;830;512 Kbps;<= 5 Mbps;
646;GJO;South East Outer Area;;;172.31.153.139;2013007003;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:91:F6;TS - WiBAS OSDR TS;;BCP BEKASI BARAT;;;Connected;Active;115;512 Kbps;<= 5 Mbps;
647;GJO;South East Outer Area;;;172.31.153.142;2013007117-SFP1;;7.1.0_2302_R.3.3.4.build_02;00:05:59:6C:91:BA;TS - WiBAS OSDR TS;;;;;Initialization;Inactive;;512 Kbps;<= 5 Mbps;
648;GJO;South East Outer Area;;;172.31.153.144;2020233811;;7.1.0_2332_R.3.2.1.build_15;00:05:59:8D:DF:51;TS - WiBAS Connect;FSHMI;MEGA MALL;;;Connected;Active;253;2 Mbps;<= 5 Mbps;
649;GJO;South East Outer Area;;BKSHHRBI2V135;172.31.153.131;;Non-TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:69:9B:85;BS - WiBAS OSDR Hub;LINTAS ARTA;;-6.2483;106.99084;Connected;Active;;;;
650;GJO;South East Outer Area;BKSJBB;BKSJBBBI1H045;172.31.148.130;;Non-TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:A8:2C:55;BS - WiBAS OSDR Hub;LA;21;-6.296083 ;107.162247;Connected;Active;;;;
651;GJO;South East Outer Area;;BKSJBBBI2V135 - Sektor Baru !!!;172.31.148.131;;Non-TS;;not recorded;BS - WiBAS OSDR Hub;LA;JABABEKA;;;Unreachable;Inactive;;;;
652;GJO;South East Outer Area;;BKSJBBBI3V225;172.31.148.132;;2 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:A3:AF:6D;BS - WiBAS OSDR Hub;;;-6.296083 ;107.162247;Connected;Active;;;;
653;GJO;South East Outer Area;;;172.31.148.135;2008005090;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:95:68;TS - WiBAS Connect;;BANK PANIN JBBK;;;Connected;Active;1614;1 Mbps;<= 5 Mbps;
654;GJO;South East Outer Area;;;172.31.148.139;2021296489;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:8C:BC;TS - WiBAS Connect;;;;;Connected;Active;1822;512 Kbps;<= 5 Mbps;
655;GJO;South East Outer Area;;BKSJBBBI4H315;172.31.148.133;;Non-TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:A6:3C:15;BS - WiBAS OSDR Hub;Histori: 2H; 4H;-6.296083 ;107.162247;Connected;Active;;;;
656;GJO;South East Outer Area;KRWMKR;KRWMKRBI1V045;172.31.167.2;;Non-TS;;00:05:59:A3:97:5D;BS - WiBAS OSDR Hub;Altitude 60 Mdpl;KARAWANG;;;Unreachable;Inactive;;;;
657;GJO;South East Outer Area;;KRWMKRBI3H225;172.31.167.4;;Non-TS;;00:05:59:A3:79:85;BS - WiBAS OSDR Hub;Altitude: 60 Mdpt Tilt: 0;MALL KARAWANG;;;Unreachable;Inactive;;;;
658;GJO;South East Outer Area;;KRWMKRBI4H315;172.31.167.5;;Non-TS;;00:05:59:9D:C4:1D;BS - WiBAS OSDR Hub;Altitude: 60 mdpl Tilt: 0;Mall Karawang;;;Unreachable;Inactive;;;;
659;WRO;Central Sumatra Area;BTMBKS;BTMBKSBI1H000;172.31.157.3;;2 TS;;;BS - WiBAS OSDR Hub;HNA;BUKIT SENYUM;;;Unreachable;Inactive;;;;
660;WRO;Central Sumatra Area;;;172.31.157.13;2020225992;;;;TS - WiBAS Connect;;;;;Unreachable;Inactive;;;;
661;WRO;Central Sumatra Area;;;172.31.157.20;LA-TRUNK-BTMPHDWBS;;;;TS - WiBAS Connect;ROMA;;;;Unreachable;Inactive;;;;
662;WRO;Central Sumatra Area;;BTMBKSBI2V200;172.31.157.2;;1 TS;;;BS - WiBAS OSDR Hub;LINTASARTA-BT_AMPAR;BUKIT SENYUM;;;Unreachable;Inactive;;;;
663;WRO;Central Sumatra Area;;;172.31.157.41;2020203064-PUSKODAL;;;;TS - WiBAS Connect;-;LANAL BATU AMPAR;;;Unreachable;Inactive;;;;
664;WRO;Central Sumatra Area;PBRIBS;PBRIBSBI1H090;172.31.137.130;;Non-TS;;;BS - WiBAS OSDR Hub;ARSYAD 085272001100;IBIS PEKANBARU;;;Unreachable;Inactive;;;;
665;WRO;Central Sumatra Area;;PBRIBSBI2V160;172.31.137.131;;Non-TS;;;BS - WiBAS OSDR Hub;Beni;PBRIBS;;;Unreachable;Inactive;;;;
666;WRO;Central Sumtra Area;PBRSDU;PBRSDUBI2H135;172.31.137.3;;4 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:69:96:FD;BS - WiBAS OSDR Hub;ROBBI 081267563002;;0.51185;101.449133;Connected;Active;;;;
667;WRO;Central Sumtra Area;;;172.31.137.4;2021291936-AIRNAV-TOWER;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:2F:AE;TS - WiBAS OSDR TS;LINTASARTA;;0.458906;101.447873;Connected;Active;5306;512 Kbps;<= 5 Mbps;
668;WRO;Central Sumtra Area;;;172.31.137.5;PBRSSK;;6.4.0_2302_R.1.12.1.build_06;00:05:59:69:EF:C6;TS - WiBAS OSDR TS;;CT BANDARA SSK;;;Connected;Active;5629;20 Mbps;>= 10 Mbps;
669;WRO;Central Sumtra Area;;;172.31.137.6;2018012673-BMKG-RADAR;;;not recorded;TS - WiBAS OSDR TS;WAHYU;;;;Initialization;Inactive;;;;
670;WRO;Central Sumtra Area;;;172.31.137.8;2010005885;;;;TS - WiBAS OSDR TS;PAK YACOB 085278922182;;;;Initialization;Inactive;;;;
671;WRO;North Sumatra Area;BDALTH;BDALTHBI2V075;172.31.144.131;;7 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:5E:CF:7A;BS - WiBAS OSDR Hub;;;;;Connected;Active;;;;
672;WRO;North Sumatra Area;;;172.31.144.191;2015005999;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BA:8C:89;TS - WiBAS Connect;;BPD ACEH KK CADEK;;;Connected;Active;5213;512 Kbps;<= 5 Mbps;
673;WRO;North Sumatra Area;;;172.31.144.192;2021256831;;;;TS - WiBAS Connect;LA;BSI KCP LAMPRIET UNSYIAH;;;Ranging;Inactive;;2 Mbps;<= 5 Mbps;
674;WRO;North Sumatra Area;;;172.31.144.193;2019001948;;;;TS - WiBAS Connect;LA;US EMBASSY;;;Ranging;Inactive;;512 Kbps;<= 5 Mbps;
675;WRO;North Sumatra Area;;;172.31.144.194;2021286080;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B9:13:95;TS - WiBAS Connect;LA;BTN UNSYIAH;;;Connected;Active;3414;5 Mbps;<= 5 Mbps;
676;WRO;North Sumatra Area;;;172.31.144.195;2021287826;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B9:13:77;TS - WiBAS Connect;LA;BSI UNSYIAH;;;Connected;Active;3414;2 Mbps;<= 5 Mbps;
677;WRO;North Sumatra Area;;;172.31.144.197;2007000842;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:37:BC;TS - WiBAS Connect;LA;BPD LINGKE;;;Connected;Active;2699;512 Kbps;<= 5 Mbps;
678;WRO;North Sumatra Area;;;172.31.144.198;2007000842;;7.1.0_2332_R.3.3.2.build_02;00:05:59:C2:13:69;TS - WiBAS Connect;LA;BPD ULEE KARENG;;;Connected;Active;530;512 Kbps;<= 5 Mbps;
679;WRO;North Sumatra Area;;BDALTHBI4V200;172.31.144.133;;3 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:6A:04:DE;BS - WiBAS OSDR Hub;SYK;LAMTEH;;;Connected;Active;;;;
680;WRO;North Sumatra Area;;;172.31.144.171;2019012731;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:95:DE;TS - WiBAS OSDR TS;LA;BPD ACEH BATOH;;;Connected;Active;2053;512 Kbps;<= 5 Mbps;
681;WRO;North Sumatra Area;;;172.31.144.172;2019011476;;7.1.0_2332_R.3.3.2.build_02;00:05:59:7C:74:12;TS - WiBAS Connect;LA;BPD ACEH PERDAGANGAN;;;Connected;Active;1684;2 Mbps;<= 5 Mbps;
682;WRO;North Sumatra Area;;;172.31.144.174;2018005327;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BC:24:E5;TS - WiBAS Connect;LA;LION LUENGBATA;;;Connected;Active;1430;2 Mbps;<= 5 Mbps;
683;WRO;North Sumatra Area;;BDALTHBI1H290;172.31.144.130;;5 TS;7.1.0_2302_R.3.3.2.build_02;00:05:59:5E:D0:E2;BS - WiBAS OSDR Hub;SYK;LAMTEH;;;Connected;Active;;;;
684;WRO;North Sumatra Area;;;172.31.144.150;2019013978;;7.1.0_2332_R.3.3.2.build_02;00:05:59:BA:8D:E7;TS - WiBAS Connect;;LINTASARTA;;;Connected;Active;2214;1 Mbps;<= 5 Mbps;
685;WRO;North Sumatra Area;;;172.31.144.157;2021277396;;7.1.0_2332_R.3.3.2.build_02;00:05:59:B9:12:69;TS - WiBAS Connect;LINTASARTA;BAS WALIKOTA;;;Connected;Active;3137;512 Kbps;<= 5 Mbps;
686;WRO;North Sumatra Area;;;172.31.144.158;2016004764;;7.1.0_2332_R.3.3.2.build_02;00:05:59:6A:A7:0E;TS - WiBAS OSDR TS;LA;BPD ACEH KPO LAMPRIET;;;Connected;Active;1684;512 Kbps;<= 5 Mbps;
687;WRO;North Sumatra Area;;;172.31.144.159;2020208190;;7.1.0_2332_R.3.3.2.build_02;00:05:59:78:4E:64;TS - WiBAS Connect;LA;BPD ACEH BEURAWEH;;;Connected;Active;1822;512 Kbps;<= 5 Mbps;
688;WRO;North Sumatra Area;;;172.31.144.161;2007001696;;7.1.0_2332_R.3.3.2.build_02;00:05:59:A0:AA:D9;TS - WiBAS Connect;LA;BPD PEUNAYONG;;;Connected;Active;2860;2 Mbps;<= 5 Mbps;
